Date,Open,High,Low,Close,Volume,Max Drawdown,Porfolio Return,Profit,Gross Profit,Average Trade Win,Gross Loss,Average Trade Loss,,,,
07-01-2020,7768.682129,8178.21582,7768.227539,8163.692383,28767291327,5.013175123,0.050773846,395.010254,395.010254,,0,,,409.988281,,
08-01-2020,8161.935547,8396.738281,7956.774414,8079.862793,31672559265,5.239699658,-0.010268588,-82.072754,0,,-82.072754,,,439.963867,,
09-01-2020,8082.295898,8082.295898,7842.403809,7879.071289,24045990466,2.968118119,-0.024850856,-203.224609,0,,-203.224609,,,239.892089,,
10-01-2020,7878.307617,8166.554199,7726.774902,8166.554199,28714583844,5.385126778,0.036486903,288.246582,288.246582,,0,,,439.779297,,
11-01-2020,8162.190918,8218.359375,8029.64209,8037.537598,25521165085,2.296289033,-0.015798169,-124.65332,0,,-124.65332,,,188.717285,,
12-01-2020,8033.261719,8200.063477,8009.059082,8192.494141,22903438381,2.329303859,0.019279106,159.232422,159.232422,,0,,,191.004395,,
13-01-2020,8189.771973,8197.788086,8079.700684,8144.194336,22482910688,1.440478831,-0.005895617,-45.577637,0,,-45.577637,,,118.087402,,
14-01-2020,8140.933105,8879.511719,8140.933105,8827.764648,44841784107,8.317784101,0.083933448,686.831543,686.831543,,0,,,738.578614,,
15-01-2020,8825.34375,8890.117188,8657.1875,8807.010742,40102834650,2.620096935,-0.002350981,-18.333008,0,,-18.333008,,,232.929688,,
16-01-2020,8812.481445,8846.460938,8612.095703,8723.786133,31313981931,2.649254167,-0.009449813,-88.695312,0,,-88.695312,,,234.365235,,
17-01-2020,8725.209961,8958.12207,8677.316406,8929.038086,36372139320,3.134648778,0.023527852,203.828125,203.828125,,0,,,280.805664,,
18-01-2020,8927.211914,9012.198242,8827.332031,8942.808594,32337772627,2.051288776,0.001542216,15.59668,15.59668,,0,,,184.866211,,
19-01-2020,8941.445313,9164.362305,8620.080078,8706.245117,34217320471,5.939117299,-0.026452929,-235.200196,0,,-235.200196,,,544.282227,,
20-01-2020,8704.631836,8745.59082,8560.473633,8657.642578,26422375678,2.116691608,-0.005582491,-46.989258,0,,-46.989258,,,185.117187,,
21-01-2020,8658.991211,8755.706055,8544.520508,8745.894531,24097418512,2.411976209,0.010193532,86.90332,86.90332,,0,,,211.185547,,
22-01-2020,8744.210938,8792.994141,8636.74707,8680.875977,22600204051,1.776949563,-0.00743418,-63.334961,0,,-63.334961,,,156.247071,,
23-01-2020,8680.650391,8687.74707,8333.637695,8406.515625,25770680779,4.075963217,-0.031605146,-274.134766,0,,-274.134766,,,354.109375,,
24-01-2020,8405.567383,8514.666992,8266.84082,8445.43457,24397913026,2.910579735,0.004629617,39.867187,39.867187,,0,,,247.826172,,
25-01-2020,8440.119141,8458.453125,8296.21875,8367.847656,19647331549,1.918014708,-0.009186847,-72.271485,0,,-72.271485,,,162.234375,,
26-01-2020,8364.410156,8602.401367,8325.498047,8596.830078,22177678796,3.218907235,0.027364554,232.419922,232.419922,,0,,,276.90332,,
27-01-2020,8597.308594,8977.726563,8597.308594,8909.819336,28647338393,4.237353035,0.036407519,312.510742,312.510742,,0,,,380.417969,,
28-01-2020,8912.524414,9358.589844,8908.447266,9358.589844,34398744403,4.809940231,0.050368082,446.06543,446.06543,,0,,,450.142578,,
29-01-2020,9357.470703,9406.431641,9269.467773,9316.629883,30682598115,1.45606616,-0.004483577,-40.84082,0,,-40.84082,,,136.963868,,
30-01-2020,9316.016602,9553.125977,9230.897461,9508.993164,32378792851,3.373016506,0.020647303,192.976562,192.976562,,0,,,322.228516,,
31-01-2020,9508.313477,9521.706055,9230.776367,9350.529297,29432489719,3.055436561,-0.016664631,-157.78418,0,,-157.78418,,,290.929688,,
01-02-2020,9346.357422,9439.323242,9313.239258,9392.875,25922656496,1.335731183,0.004528696,46.517578,46.517578,,0,,,126.083984,,
02-02-2020,9389.820313,9468.797852,9217.824219,9344.365234,30835736946,2.650533224,-0.005164528,-45.455079,0,,-45.455079,,,250.973633,,
03-02-2020,9344.683594,9540.37207,9248.633789,9293.521484,30934096509,3.057933997,-0.005441113,-51.16211,0,,-51.16211,,,291.738281,,
04-02-2020,9292.841797,9331.265625,9112.811523,9180.962891,29893183716,2.341098312,-0.012111512,-111.878906,0,,-111.878906,,,218.454102,,
05-02-2020,9183.416016,9701.299805,9163.704102,9613.423828,35222060874,5.541481181,0.047104094,430.007812,430.007812,,0,,,537.595703,,
06-02-2020,9617.821289,9824.619141,9539.818359,9729.801758,37628823716,2.898848066,0.012105773,111.980469,111.980469,,0,,,284.800782,,
07-02-2020,9726.00293,9834.716797,9726.00293,9795.943359,34522718159,1.105409228,0.006797836,69.940429,69.940429,,0,,,108.713867,,
08-02-2020,9793.070313,9876.749023,9678.910156,9865.119141,35172043762,2.003076787,0.007061676,72.048828,72.048828,,0,,,197.838867,,
09-02-2020,9863.894531,10129.43555,9850.392578,10116.67383,35807884663,2.754773162,0.025499407,252.779297,252.779297,,0,,,279.042972,,
10-02-2020,10115.55957,10165.76563,9784.563477,9856.611328,39386548075,3.749861711,-0.025706324,-258.948242,0,,-258.948242,,,381.202153,,
11-02-2020,9855.891602,10210.05273,9729.334961,10208.23633,37648059389,4.708279004,0.035674025,352.344726,352.344726,,0,,,480.717769,,
12-02-2020,10202.3877,10393.61133,10202.3877,10326.05469,43444303830,1.839818942,0.0115415,123.666993,123.666993,,0,,,191.22363,,
13-02-2020,10323.96094,10457.62695,10116.16113,10214.37988,49356071373,3.265232367,-0.010814857,-109.581055,0,,-109.581055,,,341.46582,,
14-02-2020,10211.55078,10321.99609,10125.53418,10312.11621,43338264162,1.903332537,0.009568503,100.56543,100.56543,,0,,,196.46191,,
15-02-2020,10313.85645,10341.55566,9874.427734,9889.424805,43865054831,4.516998616,-0.040989783,-424.43164,0,,-424.43164,,,467.127926,,
16-02-2020,9889.179688,10053.96875,9722.386719,9934.433594,43374780305,3.298021301,0.004551204,45.253906,45.253906,,0,,,331.582031,,
17-02-2020,9936.560547,9938.81543,9507.637695,9690.142578,45998298413,4.338321182,-0.024590332,-246.417969,0,,-246.417969,,,431.177735,,
18-02-2020,9691.230469,10161.93555,9632.382813,10141.99609,47271023953,5.21114048,0.046630224,450.765625,450.765625,,0,,,529.552737,,
19-02-2020,10143.79883,10191.67578,9611.223633,9633.386719,46992019710,5.695355303,-0.050148844,-510.412109,0,,-510.412109,,,580.452147,,
20-02-2020,9629.325195,9643.216797,9507.900391,9608.475586,44925260237,1.403228911,-0.002585916,-20.849609,0,,-20.849609,,,135.316406,,
21-02-2020,9611.782227,9723.014648,9589.743164,9686.441406,40930547513,1.370680687,0.008114276,74.659179,74.659179,,0,,,133.271484,,
22-02-2020,9687.707031,9698.231445,9600.728516,9663.181641,35838025154,1.005368139,-0.00240127,-24.52539,0,,-24.52539,,,97.502929,,
23-02-2020,9663.318359,9937.404297,9657.791016,9924.515625,41185185761,2.813745649,0.0270443,261.197266,261.197266,,0,,,279.613281,,
24-02-2020,9921.583008,9951.746094,9537.042969,9650.174805,45080496648,4.167139325,-0.027642742,-271.408203,0,,-271.408203,,,414.703125,,
25-02-2020,9651.3125,9652.737305,9305.021484,9341.705078,42515259129,3.602250947,-0.031965196,-309.607422,0,,-309.607422,,,347.715821,,
26-02-2020,9338.290039,9354.77832,8704.426758,8820.522461,50420050762,6.952078817,-0.055790952,-517.767578,0,,-517.767578,,,650.351562,,
27-02-2020,8825.09375,8932.892578,8577.199219,8784.494141,45470195695,3.981838535,-0.004084602,-40.599609,0,,-40.599609,,,355.693359,,
28-02-2020,8788.728516,8890.456055,8492.932617,8672.455078,44605450443,4.471350351,-0.012754185,-116.273438,0,,-116.273438,,,397.523438,,
29-02-2020,8671.212891,8775.631836,8599.508789,8599.508789,35792392544,2.006955742,-0.008411262,-71.704102,0,,-71.704102,,,176.123047,,
01-03-2020,8599.758789,8726.796875,8471.212891,8562.454102,35349164300,2.928726171,-0.004308931,-37.304687,0,,-37.304687,,,255.583984,,
02-03-2020,8563.264648,8921.308594,8532.630859,8869.669922,42857674409,4.356734563,0.035879412,306.405274,306.405274,,0,,,388.677735,,
03-03-2020,8865.387695,8901.598633,8704.990234,8787.786133,42386715821,2.208686407,-0.009231887,-77.601562,0,,-77.601562,,,196.608399,,
04-03-2020,8788.541992,8843.366211,8712.431641,8755.246094,34746706368,1.480596493,-0.003702871,-33.295898,0,,-33.295898,,,130.93457,,
05-03-2020,8760.285156,9142.054688,8757.253906,9078.762695,39698054597,4.209127982,0.036951172,318.477539,318.477539,,0,,,384.800782,,
06-03-2020,9078.308594,9167.695313,9032.079102,9122.545898,40826885651,1.479283575,0.004822596,44.237304,44.237304,,0,,,135.616211,,
07-03-2020,9121.600586,9163.220703,8890.744141,8909.954102,36216930370,2.973589427,-0.023303999,-211.646484,0,,-211.646484,,,272.476562,,
08-03-2020,8908.206055,8914.34375,8105.25293,8108.116211,39973102121,9.076280237,-0.089993493,-800.089844,0,,-800.089844,,,809.09082,,
09-03-2020,8111.146484,8177.793457,7690.098145,7923.644531,46936995808,5.963654066,-0.022751484,-187.501953,0,,-187.501953,,,487.695312,,
10-03-2020,7922.146973,8136.945313,7814.763184,7909.729492,42213940994,3.959497288,-0.001756141,-12.417481,0,,-12.417481,,,322.182129,,
11-03-2020,7910.089844,7950.814453,7642.8125,7911.430176,38682762605,3.873841539,0.000215012,1.340332,1.340332,,0,,,308.001953,,
12-03-2020,7913.616211,7929.116211,4860.354004,4970.788086,53980357243,38.70244962,-0.371695386,-2942.828125,0,,-2942.828125,,,3068.762207,,
13-03-2020,5017.831055,5838.114746,4106.980957,5563.707031,74156772075,29.65227414,0.119280672,545.875976,545.875976,,0,,,1731.133789,,
14-03-2020,5573.077637,5625.226563,5125.069336,5200.366211,36154506008,8.891325912,-0.065305527,-372.711426,0,,-372.711426,,,500.157227,,
15-03-2020,5201.066895,5836.64502,5169.283203,5392.314941,33997889639,11.43399701,0.036910618,191.248046,191.248046,,0,,,667.361817,,
16-03-2020,5385.229492,5385.229492,4575.35791,5014.47998,45368026430,15.03875709,-0.070069157,-370.749512,0,,-370.749512,,,809.871582,,
17-03-2020,5002.578125,5371.348633,4981.90918,5225.629395,38622642935,7.250310483,0.042107939,223.05127,223.05127,,0,,,389.439453,,
18-03-2020,5227.11377,5331.833984,5069.335938,5238.438477,37878801016,4.923222418,0.002451204,11.324707,11.324707,,0,,,262.498046,,
19-03-2020,5245.416504,6329.73584,5236.96875,6191.192871,51000731797,17.26402361,0.181877557,945.776367,945.776367,,0,,,1092.76709,,
20-03-2020,6191.653809,6844.261719,5865.781738,6198.77832,54442976103,14.29635542,0.0012252,7.124511,7.124511,,0,,,978.479981,,
21-03-2020,6206.521484,6378.135254,5932.823242,6185.066406,42494390880,6.981852756,-0.002212035,-21.455078,0,,-21.455078,,,445.312012,,
22-03-2020,6185.558105,6359.697266,5823.713867,5830.254883,40099664740,8.427813095,-0.057365839,-355.303222,0,,-355.303222,,,535.983399,,
23-03-2020,5831.374512,6443.93457,5785.004395,6416.314941,46491916000,10.22558761,0.100520487,584.940429,584.940429,,0,,,658.930175,,
24-03-2020,6436.642578,6789.022949,6411.066406,6734.803711,48221910672,5.567171386,0.049637334,298.161133,298.161133,,0,,,377.956543,,
25-03-2020,6738.716797,6892.51123,6536.92627,6681.062988,44590107888,5.159004434,-0.007979553,-57.653809,0,,-57.653809,,,355.58496,,
26-03-2020,6675.170898,6735.463867,6590.962891,6716.44043,35319797642,2.145375268,0.005295182,41.269532,41.269532,,0,,,144.500976,,
27-03-2020,6719.38916,6793.836426,6466.70166,6469.79834,34585598367,4.815169891,-0.036722144,-249.59082,0,,-249.59082,,,327.134766,,
28-03-2020,6467.253906,6467.500977,6117.837891,6242.193848,34885225901,5.406463598,-0.035179534,-225.060058,0,,-225.060058,,,349.663086,,
29-03-2020,6245.624512,6250.467285,5920.085938,5922.042969,28373690931,5.285706363,-0.051288199,-323.581543,0,,-323.581543,,,330.381347,,
30-03-2020,5925.538574,6517.195801,5903.234375,6429.841797,37101651525,9.420638028,0.085747238,504.303223,504.303223,,0,,,613.961426,,
31-03-2020,6430.606445,6504.515137,6374.162109,6438.644531,32786468812,2.004039121,0.001369044,8.038086,8.038086,,0,,,130.353028,,
01-04-2020,6437.319336,6612.57373,6202.373535,6606.776367,40346426266,6.203336428,0.026112924,169.457031,169.457031,,0,,,410.200195,,
02-04-2020,6606.776367,7088.247559,6595.918457,6793.624512,47660646124,6.945709753,0.028281288,186.848145,186.848145,,0,,,492.329102,,
03-04-2020,6797.396484,7003.220703,6673.335938,6733.387207,38976504903,4.71047221,-0.00886674,-64.009277,0,,-64.009277,,,329.884765,,
04-04-2020,6738.382813,6878.953613,6696.484863,6867.527344,33185988584,2.652565496,0.019921643,129.144531,129.144531,,0,,,182.46875,,
05-04-2020,6862.537598,6883.414063,6715.929199,6791.129395,29510409856,2.433165613,-0.011124521,-71.408203,0,,-71.408203,,,167.484864,,
06-04-2020,6788.049805,7271.78125,6782.889648,7271.78125,46896904615,6.72313406,0.070776424,483.731445,483.731445,,0,,,488.891602,,
07-04-2020,7273.644043,7427.939453,7136.714355,7176.414551,44243482668,3.920671403,-0.013114627,-97.229492,0,,-97.229492,,,291.225098,,
08-04-2020,7179.283203,7356.223633,7153.305664,7334.098633,37563249549,2.758452966,0.021972544,154.81543,154.81543,,0,,,202.917969,,
09-04-2020,7337.966309,7341.448242,7179.094238,7302.089355,34815139178,2.21147107,-0.004364446,-35.876954,0,,-35.876954,,,162.354004,,
10-04-2020,7303.81543,7303.81543,6802.475098,6865.493164,43622840992,6.864088185,-0.059790585,-438.322266,0,,-438.322266,,,501.340332,,
11-04-2020,6867.44043,6926.069824,6789.920898,6859.083008,31222085946,1.96574579,-0.000933677,-8.357422,0,,-8.357422,,,136.148926,,
12-04-2020,6858.067871,7119.947266,6811.078125,6971.091797,35759567632,4.338081863,0.016329995,113.023926,113.023926,,0,,,308.869141,,
13-04-2020,6965.616699,6965.616699,6668.259766,6845.037598,38619308647,4.268924718,-0.018082418,-120.579101,0,,-120.579101,,,297.356933,,
14-04-2020,6843.281738,6958.557129,6793.821289,6842.427734,34110434052,2.367385033,-0.000381278,-0.854004,0,,-0.854004,,,164.73584,,
15-04-2020,6845.561523,6928.664551,6633.402832,6642.109863,32288311031,4.261452071,-0.029275848,-203.45166,0,,-203.45166,,,295.261719,,
16-04-2020,6640.454102,7134.450684,6555.504395,7116.804199,46783242377,8.114798387,0.071467402,476.350097,476.350097,,0,,,578.946289,,
17-04-2020,7116.552734,7167.183105,7050.332031,7096.18457,32513423567,1.630362616,-0.002897316,-20.368164,0,,-20.368164,,,116.851074,,
18-04-2020,7092.291504,7269.956543,7089.24707,7257.665039,32447188386,2.485702245,0.022755957,165.373535,165.373535,,0,,,180.709473,,
19-04-2020,7260.922363,7280.521973,7167.054688,7189.424805,31311210215,1.558504808,-0.009402505,-71.497558,0,,-71.497558,,,113.467285,,
20-04-2020,7186.873535,7240.290527,6835.50293,6881.958496,37747113936,5.590764562,-0.042766468,-304.915039,0,,-304.915039,,,404.787597,,
21-04-2020,6879.78418,6934.551758,6834.442383,6880.323242,32589741511,1.443631521,-0.000237615,0.539062,0.539062,,0,,,100.109375,,
22-04-2020,6879.44043,7145.865723,6867.781738,7117.20752,33249153866,3.89153667,0.034429237,237.76709,237.76709,,0,,,278.083985,,
23-04-2020,7121.306152,7491.785156,7081.594727,7429.724609,43500782316,5.475202778,0.043910071,308.418457,308.418457,,0,,,410.190429,,
24-04-2020,7434.181641,7574.195801,7434.181641,7550.900879,34636526286,1.848568002,0.016309658,116.719238,116.719238,,0,,,140.01416,,
25-04-2020,7550.48291,7641.36377,7521.672363,7569.936035,32941541447,1.566361851,0.002520912,19.453125,19.453125,,0,,,119.691407,,
26-04-2020,7570.13916,7700.594238,7561.407715,7679.867188,33070154491,1.807477692,0.014522072,109.728028,109.728028,,0,,,139.186523,,
27-04-2020,7679.418945,7795.601074,7679.418945,7795.601074,36162144725,1.490354982,0.015069777,116.182129,116.182129,,0,,,116.182129,,
28-04-2020,7796.970215,7814.527344,7730.806641,7807.058594,33187959921,1.071346984,0.001469742,10.088379,10.088379,,0,,,83.720703,,
29-04-2020,7806.712402,8871.753906,7786.049316,8801.038086,60201052203,12.2377672,0.127318052,994.325684,994.325684,,0,,,1085.70459,,
30-04-2020,8797.669922,9440.650391,8533.255859,8658.553711,66964629541,9.611568,-0.016189496,-139.116211,0,,-139.116211,,,907.394532,,
01-05-2020,8672.782227,9048.023438,8667.763672,8864.766602,44068389997,4.202683256,0.02381609,191.984375,191.984375,,0,,,380.259766,,
02-05-2020,8869.057617,9007.1875,8811.366211,8988.59668,40134388683,2.174055875,0.013968792,119.539063,119.539063,,0,,,195.821289,,
03-05-2020,8983.614258,9167.78125,8830.97168,8897.46875,47101785174,3.673839513,-0.010138171,-86.145508,0,,-86.145508,,,336.80957,,
04-05-2020,8895.745117,8956.90625,8645.024414,8912.654297,45718796276,3.482026353,0.001706727,16.90918,16.90918,,0,,,311.881836,,
05-05-2020,8912.832031,9062.415039,8856.827148,9003.070313,43148462663,2.268577307,0.010144679,90.238282,90.238282,,0,,,205.587891,,
06-05-2020,9007.441406,9411.467773,8966.706055,9268.761719,49371886931,4.725742347,0.0295112,261.320313,261.320313,,0,,,444.761718,,
07-05-2020,9261.895508,9992.664063,9138.322266,9951.518555,61112700562,8.549689969,0.073662141,689.623047,689.623047,,0,,,854.341797,,
08-05-2020,9936.162109,9996.743164,9767.172852,9842.666016,51780748042,2.296451036,-0.010938284,-93.496093,0,,-93.496093,,,229.570312,,
09-05-2020,9840.90625,9913.863281,9580.644531,9593.896484,46566121841,3.361139251,-0.025274609,-247.009766,0,,-247.009766,,,333.21875,,
10-05-2020,9591.168945,9595.581055,8395.107422,8756.430664,63325279337,12.51069243,-0.087291521,-834.738281,0,,-834.738281,,,1200.473633,,
11-05-2020,8755.535156,9033.470703,8374.323242,8601.795898,57119858802,7.296724401,-0.017659566,-153.739258,0,,-153.739258,,,659.147461,,
12-05-2020,8610.385742,8949.898438,8569.643555,8804.477539,42142717533,4.248706124,0.023562712,194.091797,194.091797,,0,,,380.254883,,
13-05-2020,8805.387695,9317.878906,8805.387695,9269.987305,45558144023,5.500084474,0.052871935,464.59961,464.59961,,0,,,512.491211,,
14-05-2020,9271.329102,9793.268555,9255.035156,9733.72168,56426907637,5.495952613,0.050025352,462.392578,462.392578,,0,,,538.233399,,
15-05-2020,9734.291016,9755.828125,9261.398438,9328.197266,48158802327,5.068044257,-0.041661805,-406.09375,0,,-406.09375,,,494.429687,,
16-05-2020,9333.240234,9564.205078,9260.694336,9377.013672,36164766408,3.173402698,0.005233209,43.773438,43.773438,,0,,,303.510742,,
17-05-2020,9374.929688,9823.001953,9349.545898,9670.739258,40084250663,4.819871331,0.031324001,295.80957,295.80957,,0,,,473.456055,,
18-05-2020,9675.695313,9906.030273,9570.359375,9726.575195,41827139896,3.388551102,0.005773699,50.879882,50.879882,,0,,,335.670898,,
19-05-2020,9727.063477,9836.047852,9539.624023,9729.038086,39254288955,3.013647691,0.000253213,1.974609,1.974609,,0,,,296.423829,,
20-05-2020,9725.329102,9804.793945,9447.201172,9522.981445,36546239703,3.647121755,-0.021179549,-202.347657,0,,-202.347657,,,357.592773,,
21-05-2020,9522.740234,9555.242188,8869.930664,9081.761719,39326160532,7.17209999,-0.0463321,-440.978515,0,,-440.978515,,,685.311524,,
22-05-2020,9080.334961,9232.936523,9008.638672,9182.577148,29810773699,2.429323005,0.011100867,102.242187,102.242187,,0,,,224.297851,,
23-05-2020,9185.0625,9302.501953,9118.108398,9209.287109,27727866812,1.982193134,0.002908765,24.224609,24.224609,,0,,,184.393555,,
24-05-2020,9212.283203,9288.404297,8787.250977,8790.368164,32518803300,5.39547272,-0.045488748,-421.915039,0,,-421.915039,,,501.15332,,
25-05-2020,8786.107422,8951.005859,8719.667969,8906.93457,31288157264,2.584490432,0.013260697,120.827148,120.827148,,0,,,231.33789,,
26-05-2020,8909.585938,8991.967773,8757.293945,8835.052734,29584186947,2.60981616,-0.008070323,-74.533204,0,,-74.533204,,,234.673828,,
27-05-2020,8837.380859,9203.320313,8834.157227,9181.017578,32740536902,4.011194585,0.039158209,343.636719,343.636719,,0,,,369.163086,,
28-05-2020,9184.945313,9546.319336,9148.457031,9525.750977,34367073114,4.167703709,0.037548496,340.805664,340.805664,,0,,,397.862305,,
29-05-2020,9528.355469,9573.666992,9379.338867,9439.124023,32896642044,2.02981914,-0.009093976,-89.231446,0,,-89.231446,,,194.328125,,
30-05-2020,9438.914063,9704.030273,9366.729492,9700.414063,32722975141,3.475883437,0.027681598,261.5,261.5,,0,,,337.300781,,
31-05-2020,9700.105469,9700.34375,9432.296875,9461.058594,27773290299,2.76327192,-0.024674768,-239.046875,0,,-239.046875,,,268.046875,,
01-06-2020,9463.605469,10199.56543,9450.899414,10167.26856,35198901068,7.340175629,0.074643863,703.663086,703.663086,,0,,,748.666016,,
02-06-2020,10162.97363,10182.34082,9460.571289,9529.803711,39137252109,7.08844404,-0.062697748,-633.169922,0,,-633.169922,,,721.769531,,
03-06-2020,9533.760742,9682.859375,9471.84668,9656.717773,25007459262,2.179239487,0.013317595,122.957031,122.957031,,0,,,211.012695,,
04-06-2020,9655.854492,9887.610352,9525.24707,9800.636719,25921805072,3.664821621,0.014903505,144.782227,144.782227,,0,,,362.363282,,
05-06-2020,9800.21582,9869.237305,9663.216797,9665.533203,23509628646,2.087501816,-0.013785177,-134.682617,0,,-134.682617,,,206.020508,,
06-06-2020,9664.904297,9773.431641,9591.024414,9653.679688,20438419222,1.866358038,-0.001226369,-11.224609,0,,-11.224609,,,182.407227,,
07-06-2020,9653.00293,9768.498047,9458.150391,9758.852539,25015250846,3.177025317,0.010894587,105.849609,105.849609,,0,,,310.347656,,
08-06-2020,9760.063477,9782.306641,9675.885742,9771.489258,21486346312,1.087891669,0.001294898,11.425781,11.425781,,0,,,106.420899,,
09-06-2020,9774.360352,9836.369141,9664.719727,9795.700195,23717842783,1.745048519,0.002477712,21.339843,21.339843,,0,,,171.649414,,
10-06-2020,9794.119141,9908.896484,9728.291016,9870.094727,25706567601,1.822659751,0.007594611,75.975586,75.975586,,0,,,180.605468,,
11-06-2020,9870.078125,9938.297852,9263.069336,9321.78125,30247143440,6.794206876,-0.055553011,-548.296875,0,,-548.296875,,,675.228516,,
12-06-2020,9320.69043,9540.46582,9285.851563,9480.84375,22610564515,2.668782236,0.017063531,160.15332,160.15332,,0,,,254.614257,,
13-06-2020,9480.735352,9493.211914,9396.009766,9475.277344,17564322315,1.023912127,-0.000587121,-5.458008,0,,-5.458008,,,97.202148,,
14-06-2020,9477.553711,9482.270508,9347.59375,9386.788086,18991732746,1.420300738,-0.009338962,-90.765625,0,,-90.765625,,,134.676758,,
15-06-2020,9386.035156,9504.860352,8990.175781,9450.702148,26699704768,5.414961945,0.006808938,64.666992,64.666992,,0,,,514.684571,,
16-06-2020,9454.266602,9579.430664,9400.445313,9538.024414,21565537209,1.86843412,0.009239765,83.757812,83.757812,,0,,,178.985351,,
17-06-2020,9533.78418,9540.422852,9327.339844,9480.254883,20177709879,2.233475511,-0.006056761,-53.529297,0,,-53.529297,,,213.083008,,
18-06-2020,9481.567383,9482.782227,9328.395508,9411.84082,17770083003,1.628074075,-0.007216479,-69.726563,0,,-69.726563,,,154.386719,,
19-06-2020,9410.293945,9440.875977,9274.295898,9288.018555,19632223107,1.76445575,-0.013156009,-122.27539,0,,-122.27539,,,166.580079,,
20-06-2020,9290.959961,9394.97168,9247.379883,9332.34082,17130541557,1.570965853,0.004771983,41.380859,41.380859,,0,,,147.591797,,
21-06-2020,9330.926758,9401.107422,9300.430664,9303.629883,15324301169,1.070903176,-0.003076499,-27.296875,0,,-27.296875,,,100.676758,,
22-06-2020,9300.915039,9655.073242,9296.87207,9648.717773,21104009514,3.709978817,0.037091747,347.802734,347.802734,,0,,,358.201172,,
23-06-2020,9644.076172,9670.541016,9547.24707,9629.658203,17006433272,1.274943623,-0.001975347,-14.417969,0,,-14.417969,,,123.293946,,
24-06-2020,9632.149414,9680.367188,9278.233398,9313.610352,18961716076,4.154117113,-0.032820256,-318.539062,0,,-318.539062,,,402.13379,,
25-06-2020,9314.126953,9340.161133,9095.324219,9264.813477,18616048626,2.621335012,-0.005239308,-49.313476,0,,-49.313476,,,244.836914,,
26-06-2020,9260.995117,9310.516602,9101.738281,9162.917969,18341465837,2.242392446,-0.010998118,-98.077148,0,,-98.077148,,,208.778321,,
27-06-2020,9167.824219,9207.810547,8998.216797,9045.390625,17273093144,2.276260452,-0.01282641,-122.433594,0,,-122.433594,,,209.59375,,
28-06-2020,9048.460938,9197.546875,8975.525391,9143.582031,14560870760,2.413920658,0.010855408,95.121093,95.121093,,0,,,222.021484,,
29-06-2020,9140.029297,9237.573242,9041.875977,9190.854492,16460547078,2.118492161,0.005170016,50.825195,50.825195,,0,,,195.697265,,
30-06-2020,9185.581055,9217.835938,9084.837891,9137.993164,15735797744,1.44283374,-0.005751514,-47.587891,0,,-47.587891,,,132.998047,,
01-07-2020,9145.985352,9309.754883,9104.735352,9228.325195,15971550355,2.20220117,0.009885325,82.339843,82.339843,,0,,,205.019531,,
02-07-2020,9231.139648,9274.962891,9036.623047,9123.410156,16338916796,2.569712103,-0.011368806,-107.729492,0,,-107.729492,,,238.339844,,
03-07-2020,9124.842773,9202.344727,9058.794922,9087.303711,13078970999,1.559926402,-0.00395756,-37.539062,0,,-37.539062,,,143.549805,,
04-07-2020,9084.233398,9183.295898,9053.629883,9132.488281,12290528515,1.411976881,0.004972275,48.254883,48.254883,,0,,,129.666015,,
05-07-2020,9126.09082,9162.183594,8977.015625,9073.942383,12903406143,2.021002604,-0.006410728,-52.148437,0,,-52.148437,,,185.167969,,
06-07-2020,9072.849609,9375.474609,9058.664063,9375.474609,17889263252,3.379141422,0.033230564,302.625,302.625,,0,,,316.810546,,
07-07-2020,9349.161133,9360.617188,9201.81543,9252.277344,13839652595,1.696488114,-0.013140376,-96.883789,0,,-96.883789,,,158.801758,,
08-07-2020,9253.020508,9450.335938,9249.5,9428.333008,19702359883,2.125172473,0.01902836,175.3125,175.3125,,0,,,200.835938,,
09-07-2020,9427.994141,9431.378906,9234.999023,9277.967773,18000702524,2.08219694,-0.015948231,-150.026368,0,,-150.026368,,,196.379883,,
10-07-2020,9273.357422,9287.47168,9118.001953,9278.807617,16860035605,1.824713257,9.05E-05,5.450195,5.450195,,0,,,169.469727,,
11-07-2020,9277.511719,9293.532227,9199.485352,9240.34668,13249910444,1.011960498,-0.00414503,-37.165039,0,,-37.165039,,,94.046875,,
12-07-2020,9241.054688,9319.418945,9197.450195,9276.5,14452361907,1.30875917,0.00391255,35.445312,35.445312,,0,,,121.96875,,
13-07-2020,9277.205078,9306.405273,9224.292969,9243.614258,17519821266,0.882320312,-0.003545059,-33.59082,0,,-33.59082,,,82.112304,,
14-07-2020,9238.703125,9283.841797,9171.661133,9243.213867,18085038362,1.208343124,-4.33E-05,4.510742,4.510742,,0,,,112.180664,,
15-07-2020,9241.897461,9275.325195,9171.933594,9192.836914,15844731575,1.11469516,-0.005450156,-49.060547,0,,-49.060547,,,103.391601,,
16-07-2020,9191.980469,9214.3125,9088.947266,9132.227539,15713967523,1.360548972,-0.006593109,-59.75293,0,,-59.75293,,,125.365234,,
17-07-2020,9131.8125,9182.253906,9089.202148,9151.392578,13944570749,1.013386898,0.002098616,19.580078,19.580078,,0,,,93.051758,,
18-07-2020,9151.183594,9230.983398,9100.824219,9159.040039,12252601475,1.410025058,0.000835661,7.856445,7.856445,,0,,,130.159179,,
