Date,Open,High,Low,Close,Volume,Max Drawdown
29-11-2023,37826.10547,38366.11328,37612.63281,37858.49219,20728546658,1.963921819
30-11-2023,37861.11719,38141.75391,37531.14063,37712.74609,18115982627,1.600905091
01-12-2023,37718.00781,38954.10938,37629.35938,38688.75,23512784002,3.40079653
02-12-2023,38689.27734,39678.9375,38652.59375,39476.33203,15534035612,2.586621051
03-12-2023,39472.20703,40135.60547,39298.16406,39978.39063,15769696322,2.086529903
04-12-2023,39978.62891,42371.75,39978.62891,41980.09766,39856129827,5.647916572
05-12-2023,41986.26563,44408.66406,41421.14844,44080.64844,36312154535,6.727326037
06-12-2023,44080.02344,44265.76953,43478.08203,43746.44531,29909761586,1.779450597
07-12-2023,43769.13281,44042.58984,42880.64844,43292.66406,27635760671,2.638222239
08-12-2023,43293.13672,44705.51563,43125.29688,44166.60156,24421116687,3.534728831
09-12-2023,44180.01953,44361.25781,43627.59766,43725.98438,17368210171,1.653830811
10-12-2023,43728.38281,44034.625,43593.28516,43779.69922,13000481418,1.002256383
11-12-2023,43792.01953,43808.375,40234.57813,41243.83203,40632672038,8.157793732
12-12-2023,41238.73438,42048.30469,40667.5625,41450.22266,24779520132,3.283704778
13-12-2023,41468.46484,43429.78125,40676.86719,42890.74219,26797884674,6.338770265
14-12-2023,42884.26172,43390.85938,41767.08984,43023.97266,25578530178,3.742192626
15-12-2023,43028.25,43087.82422,41692.96875,41929.75781,19639442462,3.237238118
16-12-2023,41937.74219,42664.94531,41723.11328,42240.11719,14386729590,2.207507881
17-12-2023,42236.10938,42359.49609,41274.54297,41364.66406,16678702876,2.561298458
18-12-2023,41348.20313,42720.29688,40530.25781,42623.53906,25224642008,5.126460324
19-12-2023,42641.51172,43354.29688,41826.33594,42270.52734,23171001281,3.524358714
20-12-2023,42261.30078,44275.58594,42223.81641,43652.25,27868908174,4.634087808
21-12-2023,43648.125,44240.66797,43330.05078,43869.15234,22452766169,2.058326042
22-12-2023,43868.98828,44367.95703,43441.96875,43997.90234,21028503216,2.0870654
23-12-2023,44012.19922,44015.69922,43351.35547,43739.54297,13507796558,1.509333628
24-12-2023,43728.36719,43945.52344,42786.91797,43016.11719,18830554085,2.636458459
25-12-2023,43010.57422,43765.09375,42765.76953,43613.14063,21115795370,2.283381879
26-12-2023,43599.84766,43603.17578,41676.48828,42520.40234,30026850982,4.418686175
27-12-2023,42518.46875,43683.16016,42167.58203,43442.85547,25260941032,3.469479141
28-12-2023,43468.19922,43804.78125,42318.55078,42627.85547,22992093014,3.392849884
29-12-2023,42614.64453,43124.32422,41424.0625,42099.40234,26000021055,3.942697656
30-12-2023,42091.75391,42584.125,41556.22656,42156.90234,16013925945,2.413806647
31-12-2023,42152.09766,42860.9375,41998.25391,42265.1875,16397498810,2.012750164
